employee_id,gender,height,waist,salary,dob,death
1786299,f,1.79,1.21,61816.00,1948-02-09,1972-11-23
1701776,m,1.75,1.29,83724.00,1964-02-15,1997-10-12
5079806,m,1.89,1.25,61568.00,1951-07-19,1972-03-15
2580297,f,1.43,1.18,108866.00,1980-11-10,2014-03-21
2152195,m,1.71,1.24,75895.00,1980-01-13,2012-05-06
6618450,f,1.69,1.38,33304.00,1963-08-05,1984-06-18
5640628,f,1.76,1.28,64416.00,1964-10-05,1985-08-29
9721643,m,1.80,1.06,48959.00,1960-11-24,1986-09-04
1517456,m,1.81,1.78,86387.00,1984-11-09,2011-10-11
9726505,m,1.70,1.46,72371.00,1952-02-13,1972-07-13
2471605,m,1.81,1.60,65567.00,1946-11-21,1962-02-15
4216419,m,1.71,1.08,55358.00,1975-01-25,1999-01-06
8404109,f,1.70,1.36,67125.00,1978-04-19,2005-10-22
4711365,f,1.73,0.95,83739.00,1982-08-27,2015-04-13
9579751,f,1.69,1.26,72365.00,1957-10-01,1978-10-03
0275266,f,1.49,1.17,26901.00,1980-08-13,2002-06-25
3456267,f,1.74,1.10,54896.00,1973-06-20,2002-02-08
3433404,m,1.72,1.22,61631.00,1963-07-08,1985-07-10
4307740,m,1.64,1.48,49269.00,1964-02-15,1981-09-05
8821492,f,1.60,1.06,101003.00,1950-10-12,1983-03-22
9287208,m,1.76,0.83,70381.00,1974-09-26,2004-08-15
5208386,f,1.62,0.80,77984.00,1980-06-15,2020-03-15
0286641,m,1.81,1.24,97413.00,1956-04-13,1991-08-27
0169081,m,1.69,0.89,22331.00,1976-01-04,2003-09-02
7987357,m,1.69,1.06,60845.00,1982-07-01,2006-07-21
4994641,f,1.77,1.31,69458.00,1965-02-20,1990-05-16
3225229,f,1.67,1.09,41263.00,1962-02-01,1986-01-20
0285764,f,1.71,1.24,39672.00,1960-05-09,1980-07-04
9203434,f,1.66,1.01,75643.00,1971-07-11,2006-01-14
7398438,m,1.84,1.14,60066.00,1951-04-06,1979-03-11
5218874,m,1.83,1.32,29426.00,1973-05-27,1999-01-04
3548087,m,1.77,1.15,50254.00,1966-12-21,1989-04-30
3012315,m,1.71,1.30,80013.00,1945-03-05,1979-01-31
0284027,f,1.51,1.45,64294.00,1971-04-25,1991-08-26
3194249,m,1.83,1.34,21733.00,1954-07-16,1977-11-27
6829965,m,1.90,1.80,78221.00,1972-11-08,2004-11-19
2333728,f,1.74,0.92,39033.00,1983-10-18,2010-04-17
2691785,m,1.91,1.13,38369.00,1982-03-10,2015-08-15
4661839,m,1.85,1.19,57104.00,1946-06-14,1972-03-11
2179439,m,1.81,0.89,71796.00,1972-12-17,2002-11-23
1786869,f,1.73,0.95,52771.00,1977-04-13,2002-08-15
8845904,m,1.77,1.25,57312.00,1974-03-23,1995-12-17
8472296,m,1.95,1.25,50165.00,1976-05-21,2001-02-27
9004912,m,1.76,1.60,37497.00,1978-03-24,1996-12-07
2640390,m,1.81,1.28,48801.00,1954-04-09,1980-08-04
1090660,f,1.55,1.21,37507.00,1973-11-30,1993-08-13
4617825,m,1.78,0.89,32563.00,1965-08-23,1994-04-02
4998462,f,1.67,1.22,58637.00,1968-07-14,1992-10-10
9954667,f,1.64,0.83,63911.00,1958-11-15,1983-06-15
1846179,m,1.81,1.44,73969.00,1959-08-07,1980-07-12
9137753,m,1.78,1.28,81195.00,1982-05-11,2014-06-29
1552503,f,1.71,0.94,95340.00,1952-02-28,1994-05-23
0410412,m,1.70,1.24,45380.00,1973-08-09,1997-03-18
4322639,f,1.57,0.97,73981.00,1964-12-05,1992-06-29
6019081,m,1.74,1.01,31054.00,1955-02-20,1979-04-17
4454677,m,1.71,1.28,69295.00,1957-07-01,1980-09-22
6108592,f,1.64,1.14,39574.00,1954-08-18,1976-01-30
3666950,f,1.61,1.00,60882.00,1972-01-22,2001-06-05
8701396,m,1.98,1.08,101845.00,1973-09-15,2009-07-02
3194929,m,1.83,1.31,80409.00,1961-04-25,1991-12-27
4806071,f,1.59,1.02,96231.00,1978-07-29,2014-05-11
7208437,f,1.84,1.51,33042.00,1949-09-03,1970-06-12
9895799,m,1.79,1.31,82980.00,1964-07-23,1995-03-19
1604895,f,1.61,1.19,51240.00,1971-01-04,1994-06-28
2669083,m,1.87,1.30,101835.00,1968-04-02,1997-03-17
2498818,,1.67,0.94,98138.00,1969-06-17,2008-05-03
1814368,m,1.67,1.09,71331.00,1956-11-16,1979-11-18
1275736,f,1.63,0.82,41097.00,1977-12-14,2004-09-23
0900194,f,1.62,0.89,49947.00,1984-02-03,2012-02-21
8984046,m,1.71,0.97,90736.00,1976-08-11,2011-06-09
2381740,m,1.71,1.08,52948.00,1971-10-23,1999-05-18
0964825,m,1.84,1.25,59261.00,1984-03-01,2013-01-22
8042873,m,1.76,1.24,26499.00,1960-03-31,1985-04-12
5692752,f,1.63,1.15,44282.00,1958-12-28,1986-02-01
2934763,m,1.83,0.97,61462.00,1958-12-26,1986-12-25
2355515,f,1.63,1.01,26332.00,1949-07-31,1974-02-12
5950670,m,1.73,1.42,58230.00,1951-07-09,1971-10-01
1268152,m,1.92,1.15,99592.00,1949-05-07,1983-06-02
2982936,m,1.84,1.44,70840.00,1971-09-06,1991-10-06
2253279,m,1.98,1.60,86851.00,1957-09-06,1992-02-22
5305991,m,1.80,1.17,43745.00,1947-05-03,1966-06-20
1209295,m,1.94,1.48,34613.00,1968-03-05,1992-01-03
9852715,m,1.82,1.58,38861.00,1971-12-07,1991-02-18
7624886,f,1.58,1.23,52251.00,1968-09-25,1989-11-17
8948202,m,1.92,1.52,85035.00,1971-11-06,2001-11-04
2919158,m,1.78,1.16,56406.00,1973-09-22,1992-02-15
6282866,f,1.68,0.96,74509.00,1956-09-23,1985-09-06
9913376,f,1.69,1.12,85855.00,1976-07-15,2011-05-28
6326161,f,1.74,1.18,73685.00,1959-09-13,1979-09-22
8323755,m,1.70,1.35,63542.00,1982-05-23,2004-02-25
5500302,f,1.66,1.38,78085.00,1976-06-01,2004-08-03
7287560,m,1.81,1.54,62891.00,1952-09-14,1974-06-10
2088000,f,1.56,1.62,97384.00,1978-01-30,2000-04-30
8019932,f,1.61,0.87,107970.00,1982-06-20,2022-04-15
9050914,m,1.83,0.98,36153.00,1968-07-27,1997-07-06
0008922,f,1.74,1.17,73031.00,1952-04-18,1975-09-10
3982803,f,1.60,1.17,68045.00,1947-01-12,1969-06-25
2428500,f,1.49,1.39,49210.00,1945-03-18,1960-12-31
2993834,f,1.68,1.74,76188.00,1948-06-12,1971-04-24
0006371,f,1.61,1.45,96368.00,1954-10-24,1988-07-23
2772829,f,1.62,1.07,69748.00,1977-09-06,2002-11-27
3785674,m,1.82,1.07,57113.00,1979-05-19,2011-02-01
0949176,f,1.68,1.02,65633.00,1958-11-13,1986-08-11
0153061,m,1.78,1.22,62727.00,1972-05-07,1993-11-09
3266098,f,1.53,1.11,48404.00,1958-05-22,1980-07-08
3818307,f,1.63,1.43,65832.00,1967-10-13,1994-02-21
8390316,f,1.74,1.17,83209.00,1978-11-23,2015-03-31
6147687,f,1.63,1.06,95293.00,1956-09-05,1989-05-27
9876084,m,1.95,1.85,79977.00,1981-12-23,2010-11-20
7241645,f,1.62,1.38,89244.00,1964-04-05,1993-08-02
2464931,f,1.62,1.11,88563.00,1974-08-23,2010-08-22
9898701,m,1.74,1.11,101925.00,1966-06-25,1998-08-27
0374657,f,1.64,1.34,67733.00,1979-10-12,2004-10-27
4463239,m,1.90,0.86,32540.00,1977-12-09,2010-11-25
8269478,m,1.72,1.35,83147.00,1946-11-22,1982-04-08
2932247,m,1.83,1.36,86229.00,1961-03-05,1990-09-14
8302789,m,1.77,0.99,44828.00,1977-04-21,2004-12-28
5495703,f,1.52,1.09,64908.00,1950-05-27,1969-03-06
5701819,m,1.81,1.36,57708.00,1980-06-10,2003-09-18
5620850,f,1.63,0.91,58446.00,1949-05-30,1975-06-19
1372004,m,1.72,1.13,84791.00,1980-11-17,2022-04-17
6872224,f,1.76,1.40,109314.00,1980-03-06,2014-07-08
3011171,f,1.67,1.16,27980.00,1978-05-11,1999-10-21
0232091,m,1.95,1.33,60262.00,1953-05-13,1976-06-04
3187705,f,1.66,1.11,18523.00,1957-05-23,1982-09-12
8218646,f,1.74,1.00,64054.00,1972-01-08,2001-12-31
5150831,f,1.52,0.88,49626.00,1951-10-04,1981-07-16
6926919,m,1.87,1.31,50078.00,1970-07-21,1996-11-25
5681262,m,1.72,1.17,48022.00,1974-04-05,2001-03-14
2445720,f,1.65,1.55,,1962-09-30,1983-08-02
7191910,m,1.91,1.57,78272.00,1971-08-18,2003-04-12
5206667,m,1.85,1.41,54059.00,1950-07-11,1976-09-30
8242110,m,1.79,1.29,62022.00,1979-08-15,2002-08-05
0284005,f,1.50,1.04,57826.00,1945-07-07,1969-12-10
2460963,f,1.51,1.32,61272.00,1947-01-31,1970-03-03
5231767,f,1.70,1.18,85894.00,1984-09-22,2020-07-06
9682775,f,1.52,1.04,51173.00,1961-04-29,1989-08-10
7896391,m,1.81,1.28,42719.00,1967-07-31,1990-12-14
5427875,f,1.67,1.25,48969.00,1979-06-04,2007-05-16
3466001,m,1.79,1.13,69541.00,1963-06-04,1992-02-14
6839481,m,1.79,0.99,63000.00,1959-10-16,1992-07-05
0680037,f,1.58,1.23,28364.00,1975-02-24,1994-10-23
9273293,m,1.78,1.06,48786.00,1956-08-05,1982-08-03
5937105,m,1.81,1.19,39064.00,1978-10-21,2003-06-21
4077065,m,1.76,1.24,34877.00,1957-03-03,1980-10-05
1307355,f,1.66,1.11,80226.00,1965-10-31,1994-11-06
1446702,m,1.74,1.15,53503.00,1952-07-01,1976-07-31
5951109,m,1.83,1.40,53779.00,1946-08-16,1969-03-02
3731947,f,1.53,1.47,82781.00,1979-11-17,2010-02-10
3224032,m,1.82,0.70,65472.00,1966-01-17,2005-08-04
8305805,f,1.54,1.09,46667.00,1964-02-19,1991-02-21
7596564,m,1.76,1.67,95423.00,1957-11-05,1987-06-28
8736767,m,1.75,1.27,71467.00,1971-05-09,1995-06-15
3514628,f,1.59,1.35,101317.00,1954-02-25,1990-07-14
5546994,m,1.87,1.51,42196.00,1965-02-16,1986-08-06
8711393,f,1.50,0.93,49735.00,1947-05-10,1971-05-23
4303158,m,1.81,1.54,80102.00,1963-03-09,2000-09-04
7540357,f,1.65,1.03,56157.00,1966-07-11,1991-06-13
1198129,m,1.85,1.12,53596.00,1976-01-14,2001-04-16
2705339,m,1.78,1.68,51593.00,1984-10-23,2005-05-10
7810033,m,1.74,1.41,54204.00,1981-10-12,2002-12-25
2997112,f,1.74,1.38,57926.00,1963-03-25,1988-08-22
4382318,f,1.66,0.95,58756.00,1947-06-07,1971-06-09
7055986,m,1.83,1.41,65109.00,1951-04-12,1969-09-01
5268567,f,1.52,1.02,70907.00,1970-11-05,1996-08-24
0300928,f,1.51,1.36,71568.00,1979-03-16,2004-06-22
5207469,f,1.62,1.01,80498.00,1966-03-23,1998-04-10
7566421,m,1.77,1.49,58343.00,1979-07-22,2001-09-06
5143405,m,1.85,0.99,71351.00,1980-09-16,2011-07-25
0729601,f,1.60,0.87,100674.00,1977-06-08,2015-08-01
6053069,f,1.65,1.44,77981.00,1952-08-17,1984-12-19
2718947,m,1.76,0.84,82551.00,1978-01-23,2016-10-13
8973470,f,1.68,1.07,48840.00,1983-01-29,2007-10-03
7354316,m,1.89,1.14,55339.00,1955-06-18,1980-08-09
1166248,f,1.67,1.61,77643.00,1984-07-02,2008-01-30
8863105,m,1.75,1.16,74402.00,1971-03-05,1993-08-06
3926995,f,1.60,1.14,29998.00,1982-02-02,2005-07-24
3485655,m,1.91,1.35,40731.00,1956-05-19,1982-07-03
1847554,f,1.72,1.16,46124.00,1975-06-25,1998-12-06
4286322,f,1.66,1.28,69647.00,1959-01-10,1983-10-07
1766848,m,1.70,1.24,14781.00,1978-01-19,2007-05-23
5398367,m,1.86,1.04,,1948-04-06,1978-05-15
1660488,m,1.69,1.15,72961.00,1971-05-08,2001-07-18
8626935,f,1.67,1.18,95515.00,1975-07-07,2004-03-29
6728427,m,1.69,0.93,42209.00,1961-07-06,1990-09-05
9117797,f,1.60,1.05,57518.00,1951-05-16,1975-07-19
8955947,f,1.62,0.90,63192.00,1967-01-27,1992-01-15
5736285,f,1.54,1.19,54140.00,1966-02-23,1991-03-11
4282472,m,1.72,1.37,70475.00,1971-03-06,1995-03-30
8321689,f,1.55,1.11,65603.00,1954-06-19,1981-05-23
1587079,f,1.67,1.19,68270.00,1977-01-08,2004-02-22
2765027,m,1.60,1.11,78177.00,1945-08-26,1982-01-18
0683103,m,1.72,1.37,92041.00,1962-12-13,1994-07-23
9990312,m,1.87,1.11,106437.00,1949-03-13,1984-05-01
6461898,f,1.62,1.18,59594.00,1955-02-02,1984-01-05
0747754,f,1.60,1.47,70561.00,1960-03-15,1977-05-12
9872861,m,1.81,1.66,123165.00,1973-07-26,2007-10-05
1866590,m,1.82,1.54,77652.00,1946-01-20,1974-08-07
4099776,f,1.70,1.36,87777.00,1977-09-03,2011-11-02
3475345,f,1.63,0.89,55903.00,1966-01-15,1989-03-24
0818461,f,1.67,1.33,8536.00,1960-12-05,1983-10-15
7917838,f,1.68,1.10,57591.00,1963-12-16,1989-03-02
9339576,f,1.63,1.35,59502.00,1952-04-10,1972-03-25
5410872,f,1.72,0.83,70497.00,1958-10-30,1986-08-23
0687389,f,1.73,1.44,62565.00,1956-01-20,1984-04-24
9303982,f,1.62,1.05,16282.00,1950-03-03,1975-04-29
0755227,m,1.77,1.35,70417.00,1946-10-14,1966-01-10
5628491,m,1.91,1.03,31538.00,1948-02-24,1976-04-07
7068144,m,1.94,1.51,13222.00,1958-01-06,1980-11-26
2230447,f,1.67,1.30,47147.00,1953-06-04,1974-07-20
8765294,m,1.94,1.44,101408.00,1981-01-20,2014-12-22
3608346,f,1.59,1.52,54941.00,1983-12-08,1997-07-08
8498372,m,1.85,1.59,44480.00,1982-11-25,2003-03-31
8878247,m,1.81,1.79,53366.00,1960-06-18,1980-06-03
1151976,f,1.65,1.29,45426.00,1974-12-08,1998-12-10
0468175,m,1.89,1.47,50744.00,1973-08-31,1994-01-18
5377558,f,1.73,1.31,73516.00,1953-02-19,1976-11-09
5327452,m,1.63,0.98,50010.00,1953-11-25,1979-06-28
9808522,m,1.85,1.82,54911.00,1955-01-05,1971-09-16
1065990,f,1.73,1.06,31817.00,1957-01-23,1984-07-23
4755782,m,1.84,0.81,61319.00,1946-07-18,1977-08-29
0253843,m,1.80,1.40,72083.00,1975-03-21,1995-10-11
7330599,m,1.93,1.43,36050.00,1971-01-14,1990-05-24
4615680,f,1.50,1.15,47772.00,1972-06-18,1992-02-06
7030842,m,1.77,1.21,50610.00,1979-11-26,2001-10-09
9003970,m,1.76,1.42,77697.00,1977-09-29,2009-01-08
1014280,f,1.69,0.98,36712.00,1959-03-15,1983-12-23
4664747,f,1.58,1.34,48283.00,1964-07-10,1983-06-24
0096370,f,1.56,0.89,84854.00,1982-06-08,2020-11-24
6177122,,1.66,1.20,78296.00,1947-07-16,1981-02-07
3101621,m,1.91,1.27,66717.00,1950-11-21,1976-03-21
7514761,m,1.62,0.96,57854.00,1953-12-20,1977-07-16
0851326,f,1.65,1.43,69190.00,1974-10-06,1995-09-03
1503224,f,1.70,0.80,67831.00,1982-07-25,2013-09-05
8255793,m,1.76,1.47,70818.00,1980-12-28,2005-04-19
1419818,F,1.56,0.91,55197.00,1972-02-17,2001-03-05
9767998,m,1.80,1.40,32189.00,1952-12-31,1970-10-20
9457305,f,1.62,0.98,65152.00,1955-03-20,1983-04-24
8792673,,1.50,0.86,63221.00,1982-10-06,2006-10-06
9507401,m,1.86,1.20,97396.00,1962-07-18,1995-04-05
7990897,,1.61,0.83,63448.00,1977-03-06,2007-04-05
6353659,f,1.61,1.05,51493.00,1960-07-22,1982-09-16
7627823,m,1.82,1.40,63353.00,1955-03-20,1978-07-10
8234656,m,1.73,1.40,67392.00,1959-04-29,1979-10-21
3608105,f,1.74,1.35,47620.00,1953-08-26,1975-03-06
7044901,f,1.56,1.26,64095.00,1953-05-16,1976-05-03
6834746,f,1.52,0.92,21375.00,1954-11-27,1977-03-02
6463972,m,1.92,1.34,60303.00,1952-03-24,1975-08-17
2918794,m,1.78,1.45,46900.00,1982-05-20,2002-12-10
6385045,f,1.69,0.83,26015.00,1960-05-27,1985-07-01
5831031,f,1.76,1.25,73022.00,1945-11-19,1971-04-04
6089233,f,1.55,0.96,51792.00,1961-10-02,1989-05-08
1876461,f,1.39,1.06,51239.00,1947-11-19,1969-05-04
8290910,F,1.70,1.35,57573.00,1977-11-25,2001-06-10
9774970,m,1.89,1.47,89997.00,1975-05-20,2006-02-13
5339501,f,1.48,0.97,55779.00,1954-12-28,1983-10-23
3019350,m,1.69,1.50,75503.00,1977-12-07,2003-05-14
4928046,m,1.73,1.02,34533.00,1954-08-09,1976-08-09
1957292,m,1.70,1.17,58409.00,1978-01-13,2002-09-08
1096259,f,1.61,1.36,86124.00,1975-07-29,2005-05-01
2504222,m,1.69,1.07,49457.00,1982-02-19,2003-01-01
6464936,f,1.74,1.34,44949.00,1978-11-08,1999-04-22
3430827,m,1.80,0.97,36741.00,1950-03-19,1980-12-24
2651410,f,1.63,1.02,52999.00,1982-10-10,2009-10-27
5885103,f,1.68,0.76,83474.00,1979-11-02,2015-05-12
6301729,f,1.52,1.00,102385.00,1948-08-21,1980-11-21
7128278,male,1.92,1.33,43842.00,1967-03-16,1989-12-02
5258133,f,1.59,1.05,35877.00,1982-12-29,2008-03-02
5183145,f,1.59,1.14,51298.00,1955-05-06,1980-04-28
9932434,m,2.00,1.28,43738.00,1972-03-03,1995-11-04
1127334,m,1.75,1.47,62965.00,1960-05-13,1980-08-19
9840028,f,1.67,1.16,39902.00,1945-03-20,1965-12-01
0517850,f,1.64,1.10,81228.00,1981-04-09,2013-11-27
9293906,f,1.57,0.93,81763.00,1976-09-29,2011-06-09
2391120,f,1.80,1.18,77539.00,1965-03-16,1999-03-04
3880785,m,1.73,1.36,86463.00,1974-08-13,2004-11-04
0897228,m,1.86,1.23,81504.00,1964-01-07,1999-08-16
0196803,f,1.61,1.55,16079.00,1984-10-21,2007-01-23
2544494,f,1.51,1.02,42088.00,1972-02-13,1999-09-07
3041635,m,1.80,1.51,83992.00,1948-01-10,1983-02-11
8650363,m,1.75,1.03,59770.00,1960-05-04,1987-01-30
6115046,f,1.78,1.35,35133.00,1946-06-16,1967-05-07
4717214,m,1.77,0.73,48948.00,1975-03-24,2007-07-27
9056774,f,1.60,1.39,35472.00,1972-01-05,1991-11-25
1895124,f,1.57,1.39,40074.00,1946-10-21,1970-08-02
3163184,f,1.67,1.07,47467.00,1980-10-20,2005-02-04
9495618,m,1.67,1.29,106959.00,1978-08-02,2008-03-06
2782293,m,1.66,1.00,42977.00,1982-11-23,2007-03-15
3654412,m,1.75,1.33,64956.00,1949-07-03,1974-02-26
7913039,m,1.79,1.23,140902.00,1983-04-27,2013-12-20
2550359,f,1.73,1.04,58040.00,1964-05-22,1989-02-23
0276793,f,1.61,1.19,105532.00,1957-11-04,1988-08-11
7612054,f,1.51,1.27,53052.00,1966-12-13,1982-04-14
4196865,m,1.88,1.51,61822.00,1964-05-21,1989-11-06
3770865,m,1.80,0.94,82723.00,1970-06-22,2010-10-02
1553509,m,1.57,0.89,57424.00,1959-02-26,1988-11-09
7057208,f,1.69,1.08,50505.00,1964-12-28,1987-03-22
6894428,f,1.53,1.14,80237.00,1974-08-10,2007-05-24
8933217,m,1.82,1.37,63985.00,1958-05-26,1980-10-07
2607866,m,1.77,1.34,77982.00,1971-02-27,2001-04-27
5564929,m,1.74,1.37,58410.00,1968-09-28,1987-11-28
6993729,m,1.78,1.11,57775.00,1965-08-13,1991-11-25
7211944,m,1.76,0.91,72992.00,1951-11-02,1976-07-29
1250891,m,1.73,0.92,54981.00,1966-06-29,1993-12-28
8152148,m,1.81,1.13,69539.00,1955-01-08,1978-06-11
0614862,f,1.57,1.49,72574.00,1949-11-07,1966-08-17
4979673,m,1.79,1.28,68128.00,1975-06-18,2001-05-31
8420708,m,1.59,1.30,68483.00,1956-02-09,1979-02-24
7175406,f,1.55,0.92,58250.00,1956-07-07,1984-10-31
8817732,f,1.61,0.95,48631.00,1972-08-14,1999-10-07
2737137,f,1.73,1.35,9620.00,1969-03-16,1990-10-27
2853389,m,1.78,1.38,54992.00,1956-01-12,1975-11-21
0017199,m,1.78,0.80,63506.00,1951-10-28,1985-02-24
0084066,f,1.67,1.30,67754.00,1962-11-01,1979-03-29
1368894,m,1.92,1.04,80249.00,1972-03-21,2009-02-07
9315664,m,1.82,1.36,68983.00,1972-07-26,1994-08-27
1100910,m,1.83,1.36,33312.00,1976-06-09,1999-02-11
3396031,f,1.67,0.97,87596.00,1954-11-20,1992-07-16
1040281,m,1.84,1.19,68076.00,1953-08-13,1979-05-15
6566373,f,1.60,1.39,39556.00,1974-08-13,1993-11-01
2774169,f,1.69,1.23,94762.00,1968-08-25,2000-01-14
6764340,f,1.74,1.68,85076.00,1972-05-06,1999-11-10
1897277,f,1.49,0.76,92846.00,1950-08-30,1987-11-22
7214356,m,1.84,0.67,51839.00,1981-02-25,2017-06-17
9901817,f,1.75,1.30,71922.00,1979-02-20,2002-03-02
2671681,f,1.54,1.24,72965.00,1955-11-20,1979-05-18
2265727,f,1.64,0.91,39736.00,1973-05-05,2007-01-25
0871739,m,1.68,1.16,47111.00,1967-02-01,1990-01-25
3991426,m,1.80,1.48,50896.00,1966-05-26,1991-08-13
4544880,m,1.78,1.57,85456.00,1948-10-19,1981-12-17
9900540,f,1.52,1.06,57880.00,1969-05-13,1990-08-27
9773858,f,1.60,0.83,69525.00,1974-08-25,2001-10-21
1023529,f,1.48,1.00,52547.00,1968-01-26,1987-05-29
6327332,m,1.69,1.29,75150.00,1984-07-11,2016-12-02
6069855,f,1.67,1.32,97110.00,1958-05-15,1992-03-20
8517081,f,1.70,1.38,48620.00,1968-06-19,1991-05-16
6239700,f,1.53,0.85,107753.00,1978-04-21,2021-02-01
0509274,f,1.72,1.36,75045.00,1968-04-04,2004-07-10
1763940,f,1.63,0.92,66616.00,1958-11-20,1993-07-31
9316672,m,1.77,1.34,55484.00,1983-02-07,2002-11-19
6801977,f,1.62,1.07,47425.00,1975-12-10,1997-09-18
1136952,m,1.79,1.01,62808.00,1973-12-16,1999-05-12
6025042,f,1.51,1.25,59475.00,1948-08-08,1967-02-06
5704592,m,1.74,1.35,65970.00,1965-01-20,1986-04-28
6699563,f,1.67,0.95,72023.00,1981-11-30,2010-09-13
7890218,f,1.67,1.05,72206.00,1970-07-09,1998-10-28
5419682,m,1.81,1.07,68044.00,1964-07-13,1987-11-30
1969392,f,1.71,1.57,74467.00,1970-03-31,1991-04-27
2702326,m,1.87,0.95,79604.00,1979-03-07,2022-03-21
0984549,,1.79,1.16,48289.00,1955-01-11,1977-12-26
4377176,m,1.65,1.33,59446.00,1945-10-14,1966-07-09
8959797,f,1.77,1.24,57490.00,1948-08-26,1968-08-29
2044831,f,1.68,1.12,36652.00,1969-07-20,1995-06-26
9211447,f,1.66,0.91,59259.00,1961-11-21,1992-10-07
2633311,f,1.61,1.46,90949.00,1983-10-14,2014-07-22
8097133,f,1.61,1.14,27017.00,1981-03-02,2000-12-14
7749051,m,1.81,1.29,83788.00,1966-12-10,1998-12-29
1141710,f,1.58,1.45,66955.00,1982-01-10,2006-07-25
2716703,m,1.67,0.94,101332.00,1976-03-05,2008-10-24
4512207,f,1.69,1.70,69005.00,1970-03-27,1988-02-13
7222871,f,1.70,1.39,75217.00,1964-10-16,1997-10-28
6115630,m,1.89,1.61,86708.00,1983-11-27,2013-09-26
8812360,m,1.82,1.82,72822.00,1964-06-12,1983-08-24
2378941,m,1.83,1.10,83691.00,1950-02-17,1989-03-19
6808394,f,1.61,1.09,91126.00,1972-11-10,2010-03-23
5038443,f,1.83,1.07,33368.00,1973-05-02,2002-12-12
2233841,f,1.67,1.32,65078.00,1965-05-15,1983-01-16
0790443,f,1.57,1.22,59714.00,1949-05-07,1968-11-05
9958645,m,1.92,1.22,73236.00,1966-01-18,1993-09-25
2722535,m,1.73,1.20,72294.00,1956-06-02,1975-07-31
3288831,f,1.73,1.08,58623.00,1980-09-06,2006-09-16
4720111,f,1.51,1.42,60420.00,1967-10-22,1983-11-04
2386387,m,1.77,1.24,,1978-05-10,1998-07-28
8880230,f,1.57,1.34,65724.00,1972-01-05,1996-10-07
2940496,m,1.75,1.25,84007.00,1974-05-07,2010-01-28
9579789,f,1.61,0.96,58453.00,1968-10-01,2000-01-03
6708124,f,1.39,0.70,42665.00,1964-01-01,1988-11-24
7561280,m,1.81,1.78,50148.00,1950-07-04,1972-04-26
5470604,f,1.54,0.86,62915.00,1953-06-24,1982-06-06
4182422,m,1.81,1.51,83930.00,1960-04-24,1989-04-12
8651992,m,1.71,0.93,49841.00,1952-03-04,1983-05-26
1523604,m,1.71,1.06,71198.00,1949-06-04,1973-04-22
0922317,m,1.91,1.69,69065.00,1979-03-16,1998-11-01
7636730,m,1.88,1.56,95249.00,1963-02-03,1993-06-24
7011085,f,1.58,1.03,83361.00,1951-02-02,1985-08-31
5508335,f,1.70,0.91,86620.00,1974-06-27,2011-09-15
9099103,m,1.76,1.11,103615.00,1964-11-14,2001-07-29
3945598,m,1.88,1.16,62700.00,1949-08-16,1978-06-23
9024008,f,1.74,1.09,68693.00,1958-12-23,1986-06-01
8205692,f,1.50,0.77,82120.00,1959-08-01,1997-09-20
9631669,f,1.52,1.10,75485.00,1968-04-08,2000-05-07
2234106,f,1.62,1.09,30242.00,1957-02-04,1982-01-07
8397013,f,1.46,1.34,43339.00,1967-01-22,1989-07-07
9418530,f,1.54,0.97,69250.00,1947-07-12,1969-01-10
6952645,f,1.58,0.98,97185.00,1982-04-12,2017-07-23
2092296,m,1.84,1.30,87439.00,1968-05-25,2002-08-21
1577035,m,1.60,1.23,53480.00,1975-01-03,1995-10-13
0062943,m,1.73,1.12,50346.00,1969-11-07,1992-10-24
9549392,m,1.74,1.08,53016.00,1950-05-08,1974-05-29
3699031,f,1.74,1.02,38370.00,1974-08-31,1999-06-02
0046794,m,1.84,0.76,38252.00,1954-06-29,1987-04-12
5233186,f,1.81,1.28,59758.00,1958-07-10,1982-12-28
4626716,m,1.73,1.65,53149.00,1967-10-20,1988-11-21
4932286,f,1.48,1.17,83434.00,1981-03-01,2011-03-17
5794463,,1.57,1.22,57130.00,1945-08-29,1970-03-17
4307267,m,1.78,1.49,70935.00,1959-02-12,1979-09-21
9728974,f,1.68,1.12,57691.00,1954-08-08,1978-11-23
4252033,f,1.64,0.90,74046.00,1959-09-10,1981-03-17
4159457,f,1.65,1.41,62092.00,1956-10-11,1978-09-26
1670655,f,1.54,1.05,66262.00,1983-05-03,2012-12-04
1052803,f,1.43,0.54,71826.00,1982-11-29,2014-06-25
7923649,m,1.66,1.07,66732.00,1971-11-01,1994-08-09
3801175,f,1.58,1.30,55519.00,1959-02-23,1978-10-27
6213910,m,1.79,1.15,60017.00,1976-05-04,2001-04-28
7189016,m,1.79,1.62,79620.00,1972-03-19,2003-12-31
4175647,m,1.94,1.40,36195.00,1957-10-10,1981-08-21
4451286,m,1.79,1.08,72531.00,1960-09-19,1988-11-29
3919411,f,1.69,1.20,68149.00,1970-07-10,1994-06-07
7291249,f,1.74,1.15,69918.00,1949-07-23,1975-08-14
2783210,m,2.03,1.14,32434.00,1960-11-08,1991-01-08
7192242,m,1.87,1.31,58786.00,1951-08-20,1976-08-09
8533401,f,1.78,1.53,50410.00,1947-05-05,1967-06-08
5977326,m,1.85,1.27,33722.00,1945-11-06,1970-01-23
9826050,m,1.86,1.05,61822.00,1956-03-31,1982-02-07
